0.161, 19.8463, 109.322, -8.07566, 22.6437, -47.8263, 137.505, 19.8381, 109.345, 1.08147, 0.0310075
0.162, 19.8382, 109.344, -8.12345, 22.7811, -47.7836, 137.448, 19.83, 109.367, 1.0812, 0.0308331
0.163, 19.8301, 109.367, -8.17119, 22.9185, -47.7407, 137.391, 19.8218, 109.39, 1.08093, 0.0306576
0.164, 19.822, 109.39, -8.21889, 23.0558, -47.6976, 137.334, 19.8136, 109.413, 1.08065, 0.0304811
0.165, 19.8137, 109.413, -8.26654, 23.1931, -47.6543, 137.276, 19.8054, 109.437, 1.08038, 0.0303035
0.166, 19.8055, 109.436, -8.31415, 23.3303, -47.6107, 137.218, 19.797, 109.46, 1.0801, 0.0301249
0.167, 19.7972, 109.46, -8.36172, 23.4675, -47.5669, 137.16, 19.7887, 109.483, 1.07982, 0.0299452
0.168, 19.7888, 109.483, -8.40924, 23.6046, -47.5229, 137.101, 19.7803, 109.507, 1.07954, 0.0297645
0.169, 19.7804, 109.507, -8.45672, 23.7416, -47.4787, 137.042, 19.7718, 109.531, 1.07926, 0.0295827
0.17, 19.7719, 109.531, -8.50415, 23.8786, -47.4342, 136.983, 19.7633, 109.555, 1.07897, 0.0293999
0.171, 19.7634, 109.554, -8.55154, 24.0155, -47.3896, 136.924, 19.7548, 109.579, 1.07869, 0.0292161
0.172, 19.7549, 109.578, -8.59889, 24.1524, -47.3447, 136.864, 19.7462, 109.603, 1.0784, 0.0290311
0.173, 19.7463, 109.603, -8.64619, 24.2892, -47.2995, 136.804, 19.7375, 109.627, 1.07811, 0.0288452
0.174, 19.7376, 109.627, -8.69344, 24.426, -47.2542, 136.744, 19.7288, 109.651, 1.07782, 0.0286582
0.175, 19.729, 109.651, -8.74065, 24.5626, -47.2086, 136.684, 19.7201, 109.676, 1.07753, 0.0284701
0.176, 19.7202, 109.676, -8.78781, 24.6993, -47.1629, 136.623, 19.7113, 109.701, 1.07723, 0.028281
0.177, 19.7114, 109.701, -8.83493, 24.8358, -47.1169, 136.562, 19.7025, 109.726, 1.07694, 0.0280909
0.178, 19.7026, 109.725, -8.882, 24.9723, -47.0707, 136.501, 19.6936, 109.751, 1.07664, 0.0278997
0.179, 19.6937, 109.75, -8.92902, 25.1088, -47.0242, 136.439, 19.6846, 109.776, 1.07634, 0.0277075
0.18, 19.6848, 109.775, -8.976, 25.2451, -46.9776, 136.378, 19.6757, 109.801, 1.07604, 0.0275142
0.181, 19.6758, 109.801, -9.02293, 25.3815, -46.9307, 136.315, 19.6667, 109.826, 1.07574, 0.0273199
0.182, 19.6668, 109.826, -9.06982, 25.5177, -46.8837, 136.253, 19.6576, 109.852, 1.07543, 0.0271246
0.183, 19.6577, 109.852, -9.11665, 25.6539, -46.8364, 136.191, 19.6485, 109.877, 1.07512, 0.0269282
0.184, 19.6486, 109.877, -9.16344, 25.79, -46.7889, 136.128, 19.6393, 109.903, 1.07482, 0.0267308
0.185, 19.6394, 109.903, -9.21018, 25.9261, -46.7412, 136.065, 19.6301, 109.929, 1.07451, 0.0265323
0.186, 19.6302, 109.929, -9.25688, 26.0621, -46.6933, 136.001, 19.6208, 109.955, 1.07419, 0.0263328
0.187, 19.621, 109.955, -9.30352, 26.198, -46.6451, 135.938, 19.6115, 109.981, 1.07388, 0.0261323
0.188, 19.6117, 109.981, -9.35012, 26.3339, -46.5968, 135.874, 19.6022, 110.008, 1.07357, 0.0259307
0.189, 19.6023, 110.008, -9.39667, 26.4697, -46.5482, 135.81, 19.5928, 110.034, 1.07325, 0.0257281
0.19, 19.5929, 110.034, -9.44317, 26.6055, -46.4995, 135.746, 19.5833, 110.061, 1.07293, 0.0255245
0.191, 19.5835, 110.061, -9.48962, 26.7411, -46.4505, 135.681, 19.5739, 110.088, 1.07261, 0.0253198
0.192, 19.574, 110.087, -9.53602, 26.8768, -46.4013, 135.616, 19.5643, 110.114, 1.07229, 0.0251141
0.193, 19.5645, 110.114, -9.58237, 27.0123, -46.352, 135.551, 19.5547, 110.141, 1.07197, 0.0249073
0.194, 19.5549, 110.141, -9.62867, 27.1478, -46.3024, 135.486, 19.5451, 110.169, 1.07164, 0.0246996
0.195, 19.5453, 110.168, -9.67492, 27.2832, -46.2526, 135.42, 19.5354, 110.196, 1.07131, 0.0244907
0.196, 19.5356, 110.196, -9.72113, 27.4186, -46.2026, 135.354, 19.5257, 110.223, 1.07098, 0.0242809
0.197, 19.5259, 110.223, -9.76728, 27.5539, -46.1524, 135.288, 19.5159, 110.251, 1.07065, 0.02407
0.198, 19.5161, 110.251, -9.81338, 27.6891, -46.102, 135.222, 19.5061, 110.279, 1.07032, 0.0238581
0.199, 19.5063, 110.278, -9.85943, 27.8242, -46.0514, 135.155, 19.4963, 110.306, 1.06999, 0.0236452
0.2, 19.4964, 110.306, -9.90543, 27.9593, -46.0006, 135.088, 19.4864, 110.334, 1.06965, 0.0234313
0.201, 19.4865, 110.334, -9.95138, 28.0944, -45.9496, 135.021, 19.4764, 110.362, 1.06931, 0.0232163
0.202, 19.4766, 110.362, -9.99728, 28.2293, -45.8984, 134.954, 19.4664, 110.391, 1.06898, 0.0230003
0.203, 19.4666, 110.39, -10.0431, 28.3642, -45.847, 134.887, 19.4564, 110.419, 1.06864, 0.0227832
0.204, 19.4566, 110.419, -10.0889, 28.499, -45.7954, 134.819, 19.4463, 110.447, 1.06829, 0.0225652
0.205, 19.4465, 110.447, -10.1347, 28.6338, -45.7436, 134.751, 19.4361, 110.476, 1.06795, 0.0223461
0.206, 19.4363, 110.476, -10.1804, 28.7684, -45.6916, 134.683, 19.426, 110.505, 1.0676, 0.022126
0.207, 19.4262, 110.505, -10.226, 28.9031, -45.6395, 134.614, 19.4157, 110.534, 1.06725, 0.0219049
0.208, 19.4159, 110.534, -10.2716, 29.0376, -45.5871, 134.546, 19.4055, 110.563, 1.06691, 0.0216827
0.209, 19.4057, 110.563, -10.3171, 29.1721, -45.5345, 134.477, 19.3952, 110.592, 1.06655, 0.0214596
0.21, 19.3954, 110.592, -10.3626, 29.3065, -45.4817, 134.408, 19.3848, 110.621, 1.0662, 0.0212354
0.211, 19.385, 110.621, -10.408, 29.4408, -45.4288, 134.338, 19.3744, 110.651, 1.06585, 0.0210102
0.212, 19.3746, 110.65, -10.4534, 29.5751, -45.3756, 134.269, 19.3639, 110.68, 1.06549, 0.0207839
0.213, 19.3641, 110.68, -10.4987, 29.7093, -45.3223, 134.199, 19.3534, 110.71, 1.06513, 0.0205567
0.214, 19.3536, 110.71, -10.544, 29.8434, -45.2687, 134.129, 19.3429, 110.74, 1.06477, 0.0203284
0.215, 19.3431, 110.74, -10.5892, 29.9775, -45.215, 134.059, 19.3323, 110.77, 1.06441, 0.0200992
0.216, 19.3325, 110.77, -10.6344, 30.1115, -45.1611, 133.988, 19.3217, 110.8, 1.06405, 0.0198689
0.217, 19.3219, 110.8, -10.6795, 30.2454, -45.107, 133.918, 19.311, 110.83, 1.06368, 0.0196376
0.218, 19.3112, 110.83, -10.7245, 30.3792, -45.0527, 133.847, 19.3003, 110.861, 1.06332, 0.0194052
0.219, 19.3005, 110.86, -10.7695, 30.513, -44.9983, 133.776, 19.2895, 110.891, 1.06295, 0.0191719
0.22, 19.2897, 110.891, -10.8145, 30.6467, -44.9436, 133.705, 19.2787, 110.922, 1.06258, 0.0189375
0.221, 19.2789, 110.921, -10.8594, 30.7804, -44.8887, 133.633, 19.2678, 110.953, 1.06221, 0.0187022
0.222, 19.268, 110.952, -10.9042, 30.9139, -44.8337, 133.561, 19.2569, 110.983, 1.06183, 0.0184658
0.223, 19.2571, 110.983, -10.949, 31.0474, -44.7785, 133.49, 19.246, 111.015, 1.06146, 0.0182284
0.224, 19.2462, 111.014, -10.9937, 31.1808, -44.7231, 133.417, 19.235, 111.046, 1.06108, 0.0179901
0.225, 19.2352, 111.045, -11.0384, 31.3142, -44.6675, 133.345, 19.2239, 111.077, 1.0607, 0.0177507
0.226, 19.2242, 111.077, -11.083, 31.4474, -44.6118, 133.273, 19.2128, 111.108, 1.06032, 0.0175103
